split,pair_id,candidate_class,pred_class,correct,active_units_count,top_units,top_values
train,v5bpair_00736,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"711,1019,566,1,692,809,603,422,432,909,269,588","0.354996,0.338600,0.323487,0.310931,0.291391,0.261381,0.247314,0.246155,0.244604,0.231913,0.231707,0.225894"
train,v5bpair_00737,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"758,23,220,530,998,780,485,1,711,424,321,591","0.226281,0.217697,0.214432,0.213304,0.212246,0.188418,0.184296,0.182849,0.177309,0.176518,0.173252,0.156063"
train,v5bpair_00740,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"350,669,454,429,323,5,442,294,582,718,868,417","0.265923,0.210574,0.208142,0.206249,0.188813,0.188467,0.178603,0.177990,0.172891,0.169076,0.168552,0.167185"
train,v5bpair_00744,suelo_urbano,suelo_urbano,True,122,"4,568,442,3,652,140,379,913,899,228,53,956","0.342817,0.341272,0.339839,0.324628,0.307216,0.307207,0.306913,0.278266,0.254914,0.254023,0.253202,0.238455"
train,v5bpair_00745,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"541,367,423,127,293,291,429,739,836,133,201,974","0.270839,0.266493,0.204061,0.192752,0.191661,0.184494,0.181081,0.178543,0.176705,0.174692,0.173464,0.172364"
train,v5bpair_00746,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"603,269,321,1,711,692,605,1019,566,757,961,202","0.218422,0.210776,0.201292,0.197010,0.194567,0.191735,0.177260,0.177185,0.173870,0.170968,0.159535,0.158468"
train,v5bpair_00749,suelo_urbano,suelo_urbano,True,122,"568,956,4,899,140,913,3,442,379,652,350,756","0.455208,0.372326,0.363586,0.354410,0.352526,0.342719,0.329430,0.319591,0.313347,0.298176,0.290665,0.289694"
train,v5bpair_00751,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"711,791,49,709,510,191,692,936,758,75,386,770","0.296552,0.251310,0.234685,0.224703,0.221587,0.217185,0.216462,0.206575,0.204756,0.202431,0.198339,0.197591"
train,v5bpair_00752,vegetacion_densa,vegetacion_densa,True,122,"961,269,275,204,612,277,229,952,524,583,346,88","0.279260,0.263467,0.255975,0.239049,0.232298,0.218027,0.215057,0.206662,0.198246,0.192668,0.192189,0.191515"
train,v5bpair_00753,vegetacion_densa,vegetacion_densa,True,122,"905,635,49,770,135,485,805,75,517,650,848,534","0.253336,0.243542,0.236142,0.221938,0.220095,0.201365,0.178453,0.175377,0.173965,0.170262,0.170084,0.168566"
train,v5bpair_00754,ozono_anomalo,ozono_anomalo,True,122,"669,541,1,974,388,201,960,606,182,432,323,402","0.290665,0.265227,0.228498,0.221723,0.220686,0.211795,0.210458,0.205561,0.204818,0.194298,0.185723,0.184053"
train,v5bpair_00755,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"220,780,758,23,530,248,513,213,321,424,1018,37","0.265407,0.262484,0.238475,0.235130,0.228454,0.216584,0.214455,0.210909,0.205177,0.197766,0.192347,0.184950"
train,v5bpair_00756,contaminacion_alta_NO2,ozono_anomalo,False,122,"660,377,201,541,669,990,978,321,270,538,974,293","0.292366,0.288093,0.280413,0.262416,0.259286,0.236741,0.221561,0.220198,0.218409,0.212006,0.200749,0.199715"
train,v5bpair_00757,vegetacion_densa,vegetacion_densa,True,122,"650,275,269,605,204,898,279,981,655,961,837,219","0.351828,0.341621,0.287581,0.280285,0.280281,0.258065,0.257283,0.254717,0.248792,0.248514,0.245415,0.242111"
train,v5bpair_00758,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"745,4,350,915,674,335,836,548,904,685,618,879","0.267550,0.238013,0.237462,0.225324,0.212179,0.207076,0.184016,0.182730,0.179122,0.166134,0.162033,0.159053"
train,v5bpair_00759,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"661,1019,1,711,692,456,841,457,566,905,269,167","0.222056,0.221189,0.201943,0.195202,0.188302,0.184270,0.183525,0.182636,0.179584,0.173817,0.173487,0.168597"
train,v5bpair_00760,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"591,367,158,220,429,834,630,819,23,815,262,868","0.277760,0.262997,0.237834,0.234135,0.217236,0.216508,0.215531,0.213463,0.205194,0.190077,0.188127,0.187618"
train,v5bpair_00761,vegetacion_densa,vegetacion_densa,True,122,"275,650,194,524,612,961,794,605,568,915,204,674","0.362549,0.342000,0.313545,0.302420,0.284578,0.272764,0.271025,0.270918,0.268213,0.259851,0.259474,0.254921"
train,v5bpair_00762,ozono_anomalo,ozono_anomalo,True,122,"46,432,541,974,960,606,251,1,836,218,106,650","0.322513,0.316475,0.290517,0.268509,0.266456,0.249070,0.248833,0.230125,0.223971,0.220073,0.216488,0.195089"
train,v5bpair_00763,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"618,262,350,904,630,782,651,317,819,4,152,731","0.239310,0.229683,0.212310,0.194423,0.182773,0.179804,0.178106,0.175026,0.170294,0.162081,0.161343,0.161146"
train,v5bpair_00764,suelo_urbano,suelo_urbano,True,122,"928,3,288,652,568,26,5,379,442,913,867,53","0.639031,0.585732,0.561637,0.551754,0.539336,0.482017,0.478928,0.476911,0.473610,0.468761,0.447534,0.445694"
train,v5bpair_00769,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"367,836,600,541,151,429,697,685,485,538,974,262","0.282192,0.264954,0.245916,0.241910,0.231728,0.231258,0.227962,0.209944,0.206272,0.204948,0.202231,0.199834"
train,v5bpair_00771,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"711,709,757,23,485,554,426,600,492,692,936,929","0.266244,0.225388,0.218268,0.214026,0.210806,0.210235,0.206491,0.198743,0.194921,0.178590,0.175596,0.164050"
train,v5bpair_00772,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"711,709,600,422,1,692,758,998,635,909,386,757","0.318780,0.254072,0.253110,0.241560,0.237937,0.234233,0.226950,0.210411,0.195359,0.190988,0.190763,0.189887"
train,v5bpair_00776,vegetacion_densa,vegetacion_densa,True,122,"291,269,612,275,229,605,961,681,830,148,650,898","0.294046,0.285086,0.277612,0.261498,0.257584,0.252042,0.247779,0.241531,0.216038,0.211465,0.196050,0.194459"
train,v5bpair_00778,suelo_urbano,suelo_urbano,True,122,"568,379,140,899,288,442,652,3,956,265,4,375","0.436967,0.385544,0.373470,0.332279,0.329264,0.323929,0.319109,0.316004,0.310779,0.303825,0.299119,0.292132"
train,v5bpair_00779,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"127,541,415,830,603,112,974,1006,4,745,182,187","0.228987,0.168616,0.159888,0.153549,0.153123,0.152987,0.140272,0.136847,0.133545,0.133205,0.130301,0.129855"
train,v5bpair_00780,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"367,998,151,220,23,485,708,758,600,321,709,158","0.230335,0.188113,0.181833,0.179503,0.177854,0.175717,0.165664,0.165661,0.164252,0.152838,0.151753,0.151548"
train,v5bpair_00781,ozono_anomalo,ozono_anomalo,True,122,"660,182,669,323,990,377,882,98,228,978,239,317","0.296800,0.244241,0.241892,0.240431,0.219237,0.207418,0.203580,0.201164,0.195935,0.195432,0.194737,0.189252"
train,v5bpair_00782,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"819,998,591,417,158,220,618,633,913,367,275,23","0.237694,0.224142,0.209749,0.209499,0.207227,0.201848,0.183922,0.183110,0.181799,0.173404,0.171494,0.164006"
train,v5bpair_00783,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"23,709,998,600,554,485,1018,513,386,711,571,248","0.293591,0.270529,0.268599,0.267789,0.228901,0.228277,0.209240,0.206625,0.205506,0.204651,0.200709,0.198097"
train,v5bpair_00785,ozono_anomalo,ozono_anomalo,True,122,"1,669,692,182,606,566,377,841,388,323,978,350","0.357995,0.336547,0.319123,0.303611,0.281556,0.265499,0.265165,0.242872,0.242134,0.238868,0.233650,0.226855"
train,v5bpair_00786,suelo_urbano,suelo_urbano,True,122,"355,1008,379,262,350,568,913,265,882,652,409,442","0.231372,0.231200,0.218771,0.211095,0.207168,0.201596,0.196315,0.191409,0.189500,0.186546,0.184198,0.182780"
train,v5bpair_00787,vegetacion_densa,vegetacion_densa,True,122,"830,204,269,612,674,277,605,681,133,229,566,148","0.242206,0.239609,0.238058,0.211883,0.211278,0.201893,0.192022,0.190220,0.190122,0.185511,0.179161,0.174689"
train,v5bpair_00793,suelo_urbano,suelo_urbano,True,122,"711,411,442,61,454,618,978,3,942,496,532,692","0.286954,0.285571,0.259808,0.256658,0.234613,0.223121,0.218178,0.198702,0.189733,0.179756,0.177590,0.176729"
train,v5bpair_00795,vegetacion_densa,vegetacion_densa,True,122,"346,534,135,905,456,39,805,961,269,848,616,681","0.279386,0.261674,0.254907,0.252547,0.236304,0.227447,0.227193,0.218552,0.217564,0.208044,0.203779,0.201543"
train,v5bpair_00796,suelo_urbano,suelo_urbano,True,122,"3,411,343,265,669,317,899,5,713,621,988,140","0.289372,0.255146,0.253333,0.240318,0.232254,0.220434,0.215380,0.206092,0.201735,0.194973,0.192387,0.187355"
train,v5bpair_00797,vegetacion_densa,vegetacion_densa,True,122,"269,275,674,961,219,898,524,88,589,346,981,612","0.494330,0.419185,0.365425,0.341795,0.328379,0.320182,0.309092,0.308483,0.301252,0.295921,0.291942,0.286771"
train,v5bpair_00798,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"359,787,190,429,618,367,417,630,651,591,345,409","0.197140,0.185720,0.172721,0.170681,0.169050,0.162983,0.150090,0.149247,0.149136,0.147776,0.147655,0.144981"
train,v5bpair_00801,ozono_anomalo,ozono_anomalo,True,122,"323,182,317,745,606,660,669,652,1,265,220,3","0.327024,0.277538,0.272818,0.242964,0.240366,0.233091,0.229494,0.227261,0.225725,0.223549,0.213837,0.209693"
train,v5bpair_00802,suelo_urbano,suelo_urbano,True,122,"899,600,63,568,375,3,1012,140,544,758,496,442","0.286420,0.242312,0.237639,0.228013,0.227833,0.227692,0.224865,0.209245,0.199774,0.199445,0.199105,0.196954"
train,v5bpair_00803,suelo_urbano,suelo_urbano,True,122,"713,4,3,140,899,350,343,317,621,562,988,1012","0.239986,0.238152,0.233434,0.229107,0.222958,0.199267,0.195725,0.194333,0.193494,0.186436,0.185724,0.184613"
train,v5bpair_00804,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"904,201,974,145,541,182,745,377,827,4,538,106","0.227071,0.223622,0.214021,0.207302,0.195170,0.193080,0.179738,0.177600,0.176408,0.171919,0.171593,0.170367"
train,v5bpair_00805,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"915,745,220,998,367,674,544,265,667,868,1012,350","0.238819,0.227393,0.209299,0.198736,0.198350,0.198052,0.192292,0.182648,0.179825,0.179745,0.179426,0.179122"
train,v5bpair_00808,contaminacion_alta_NO2,contaminacion_alta_SO2,False,122,"603,111,887,855,220,763,961,20,600,709,757,998","0.331489,0.279904,0.276927,0.273092,0.268522,0.247595,0.246725,0.236879,0.230794,0.227544,0.225422,0.223929"
train,v5bpair_00810,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"541,4,248,538,660,600,377,106,577,640,669,622","0.271110,0.231895,0.215735,0.209387,0.205913,0.203846,0.199382,0.194159,0.189869,0.188445,0.186453,0.183712"
train,v5bpair_00811,vegetacion_densa,vegetacion_densa,True,122,"819,269,961,612,204,605,88,275,830,39,255,624","0.268921,0.266506,0.260156,0.247503,0.234816,0.232985,0.226242,0.221026,0.217865,0.212069,0.201814,0.196481"
train,v5bpair_00812,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"758,998,23,220,485,1,1018,780,530,321,191,860","0.272855,0.249600,0.244216,0.237490,0.211429,0.208055,0.197698,0.197263,0.189430,0.187366,0.181845,0.179235"
train,v5bpair_00814,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"541,127,669,488,538,904,745,974,201,423,4,252","0.275427,0.199438,0.195122,0.190372,0.189750,0.188292,0.182491,0.181787,0.180559,0.167281,0.165016,0.160772"
train,v5bpair_00815,suelo_urbano,suelo_urbano,True,122,"711,26,61,758,375,600,140,899,5,568,49,53","0.357770,0.330489,0.297600,0.296816,0.284381,0.271689,0.265878,0.259019,0.255205,0.245623,0.239626,0.237896"
train,v5bpair_00816,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"600,515,635,883,709,998,367,959,332,633,536,1006","0.287530,0.264357,0.255624,0.248765,0.234137,0.228761,0.227648,0.219044,0.217977,0.214254,0.212705,0.204308"
train,v5bpair_00817,vegetacion_densa,vegetacion_densa,True,122,"269,612,275,346,830,952,143,650,816,210,193,837","0.209129,0.199396,0.199131,0.194449,0.188778,0.185346,0.174060,0.173919,0.166018,0.154866,0.154705,0.150395"
train,v5bpair_00819,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"819,190,544,367,787,409,618,998,220,591,158,651","0.181461,0.173574,0.171702,0.165215,0.153723,0.150150,0.149214,0.145623,0.142605,0.142429,0.141057,0.140893"
train,v5bpair_00822,ozono_anomalo,ozono_anomalo,True,122,"669,270,830,660,1,269,583,29,377,978,566,1019","0.296683,0.294573,0.277546,0.253088,0.237790,0.236780,0.229610,0.214768,0.213044,0.207265,0.203457,0.203070"
train,v5bpair_00823,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"712,367,600,23,515,158,591,883,127,576,105,819","0.286177,0.258292,0.246913,0.240062,0.225159,0.223822,0.200961,0.200907,0.198979,0.198887,0.197325,0.194048"
train,v5bpair_00824,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"23,220,367,591,758,998,780,429,513,600,1018,545","0.296573,0.278212,0.275872,0.255577,0.236161,0.213307,0.213091,0.205029,0.203860,0.201338,0.193659,0.192852"
train,v5bpair_00827,vegetacion_densa,vegetacion_densa,True,122,"674,219,269,524,275,335,612,961,534,617,441,346","0.346932,0.335986,0.334439,0.332494,0.323036,0.320244,0.320037,0.303333,0.287889,0.282667,0.282328,0.260041"
train,v5bpair_00829,vegetacion_densa,vegetacion_densa,True,122,"269,961,346,674,335,534,617,566,127,219,524,355","0.268909,0.255900,0.253586,0.249635,0.235557,0.217450,0.209425,0.207297,0.199232,0.198584,0.198065,0.194663"
train,v5bpair_00830,ozono_anomalo,ozono_anomalo,True,122,"1,606,251,692,757,541,424,455,960,879,432,323","0.378163,0.312806,0.302997,0.237811,0.236670,0.224128,0.220451,0.216917,0.215274,0.212487,0.206224,0.203645"
train,v5bpair_00831,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"580,269,113,605,259,593,566,584,341,987,1000,432","0.289034,0.263276,0.251353,0.234840,0.220741,0.220600,0.218402,0.212372,0.201754,0.198571,0.195968,0.192904"
train,v5bpair_00833,vegetacion_densa,vegetacion_densa,True,122,"269,605,275,204,524,566,229,432,612,650,583,961","0.401307,0.365213,0.340659,0.316734,0.310914,0.287911,0.275943,0.263603,0.257844,0.256530,0.252772,0.245667"
train,v5bpair_00834,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"220,367,158,576,23,377,600,745,108,712,834,591","0.258375,0.249114,0.237781,0.232092,0.228232,0.228025,0.226712,0.225258,0.215595,0.193827,0.192301,0.189532"
train,v5bpair_00835,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"1,1019,758,711,692,566,422,841,909,191,49,809","0.338043,0.309671,0.307695,0.299953,0.282585,0.278683,0.261053,0.237064,0.231064,0.228405,0.217445,0.217089"
train,v5bpair_00837,ozono_anomalo,ozono_anomalo,True,122,"182,669,974,321,1000,660,546,980,978,566,624,830","0.271034,0.268359,0.267808,0.245488,0.241200,0.226350,0.214278,0.188015,0.187272,0.187012,0.183233,0.176856"
train,v5bpair_00838,vegetacion_densa,vegetacion_densa,True,122,"335,210,534,998,275,961,674,346,971,566,39,374","0.284750,0.245492,0.225472,0.220897,0.211206,0.204099,0.202941,0.199331,0.190512,0.188318,0.183265,0.182814"
train,v5bpair_00839,ozono_anomalo,ozono_anomalo,True,122,"323,660,669,182,541,377,317,350,408,745,1,606","0.372674,0.369654,0.341687,0.331396,0.325683,0.294368,0.286592,0.281575,0.277173,0.272652,0.266028,0.265466"
train,v5bpair_00843,ozono_anomalo,ozono_anomalo,True,122,"251,379,442,228,669,415,703,913,978,313,323,541","0.190612,0.187012,0.175320,0.170106,0.167667,0.166222,0.156719,0.153951,0.152024,0.146304,0.144289,0.141018"
train,v5bpair_00846,suelo_urbano,suelo_urbano,True,122,"568,3,379,26,913,899,652,861,375,140,524,4","0.570721,0.496678,0.495346,0.439728,0.400386,0.388589,0.379019,0.374744,0.372897,0.368084,0.349957,0.336206"
train,v5bpair_00848,vegetacion_densa,vegetacion_densa,True,122,"961,204,269,275,229,794,612,981,568,524,877,639","0.280183,0.245700,0.238872,0.230223,0.216008,0.207204,0.201219,0.196398,0.186332,0.179125,0.177766,0.172661"
train,v5bpair_00849,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"974,106,838,423,127,732,830,686,269,541,175,600","0.204450,0.195289,0.190701,0.190093,0.183328,0.178079,0.177753,0.174427,0.168525,0.166856,0.155416,0.155284"
train,v5bpair_00852,suelo_urbano,suelo_urbano,True,122,"568,379,3,928,288,652,5,4,26,899,442,350","0.593805,0.562749,0.560407,0.559957,0.523859,0.523613,0.472032,0.463064,0.436989,0.435147,0.428357,0.427637"
train,v5bpair_00853,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"721,772,617,386,566,791,147,711,903,432,49,837","0.229426,0.218562,0.216817,0.202555,0.198646,0.180164,0.177330,0.175992,0.174490,0.172371,0.170987,0.167629"
train,v5bpair_00855,ozono_anomalo,ozono_anomalo,True,122,"669,541,106,270,1,974,546,377,182,660,29,201","0.321731,0.293781,0.267658,0.258321,0.258208,0.257531,0.240120,0.232097,0.218432,0.217090,0.216954,0.201499"
train,v5bpair_00856,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"429,101,763,277,291,573,147,877,711,204,205,635","0.240896,0.236080,0.232434,0.215370,0.214470,0.211491,0.210505,0.192428,0.191487,0.186424,0.184450,0.180865"
train,v5bpair_00858,suelo_urbano,suelo_urbano,True,122,"568,3,379,288,652,928,899,26,5,524,397,583","0.553436,0.470336,0.470142,0.417877,0.412436,0.402136,0.389198,0.384471,0.375685,0.374765,0.361906,0.351478"
train,v5bpair_00859,suelo_urbano,suelo_urbano,True,122,"568,3,928,379,288,26,956,652,5,913,375,53","0.784919,0.624717,0.573312,0.570530,0.553476,0.552379,0.529818,0.492866,0.492239,0.486147,0.477260,0.474168"
train,v5bpair_00860,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"367,745,262,868,156,576,622,220,819,8,277,630","0.277939,0.238400,0.233469,0.232428,0.212698,0.196808,0.195027,0.189840,0.182525,0.182145,0.182073,0.176501"
train,v5bpair_00861,suelo_urbano,suelo_urbano,True,122,"928,3,652,288,568,379,26,5,442,913,53,867","0.839822,0.784245,0.732562,0.731713,0.731407,0.662468,0.615038,0.599640,0.541417,0.535829,0.520968,0.520206"
train,v5bpair_00862,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"603,111,887,855,220,763,961,20,600,709,757,998","0.331489,0.279904,0.276927,0.273092,0.268522,0.247595,0.246725,0.236879,0.230794,0.227544,0.225422,0.223929"
train,v5bpair_00863,suelo_urbano,suelo_urbano,True,122,"568,26,899,4,3,350,140,861,652,375,288,928","0.651427,0.567180,0.566349,0.556238,0.511783,0.487709,0.481962,0.472643,0.412995,0.405676,0.401958,0.391438"
train,v5bpair_00867,suelo_urbano,suelo_urbano,True,122,"568,288,652,928,3,5,379,524,26,350,397,956","0.499865,0.494345,0.453802,0.445770,0.444921,0.421703,0.417936,0.408521,0.383737,0.362706,0.355132,0.351898"
train,v5bpair_00869,suelo_urbano,suelo_urbano,True,122,"53,379,93,5,883,375,652,228,745,913,265,669","0.286783,0.269017,0.264959,0.253815,0.246243,0.240954,0.234448,0.230337,0.228722,0.224787,0.217615,0.215615"
train,v5bpair_00870,vegetacion_densa,vegetacion_densa,True,122,"612,681,830,650,269,635,655,534,375,210,135,291","0.219601,0.216770,0.200563,0.188602,0.184707,0.183715,0.182372,0.178688,0.165651,0.161194,0.158161,0.155922"
train,v5bpair_00871,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"49,711,709,758,600,998,945,422,485,936,332,457","0.297505,0.278079,0.275884,0.275807,0.272229,0.253902,0.225146,0.221855,0.220609,0.219076,0.215384,0.212238"
train,v5bpair_00872,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"711,794,375,390,147,386,180,89,786,213,568,101","0.183996,0.182521,0.176147,0.170762,0.167120,0.166774,0.158567,0.157929,0.151440,0.149261,0.149084,0.148496"
train,v5bpair_00873,vegetacion_densa,vegetacion_densa,True,122,"568,674,956,583,269,605,375,1008,275,204,355,729","0.401720,0.356733,0.325138,0.323272,0.311932,0.308256,0.307511,0.305516,0.305513,0.289168,0.286121,0.285806"
train,v5bpair_00874,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"367,76,961,275,198,706,819,630,576,624,477,708","0.251900,0.248165,0.236076,0.228382,0.224487,0.223774,0.213181,0.209651,0.207836,0.189023,0.187922,0.185319"
train,v5bpair_00876,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"429,359,868,998,367,591,485,220,787,758,417,158","0.201020,0.181697,0.169815,0.164665,0.164586,0.163896,0.151079,0.150308,0.150082,0.147085,0.143819,0.143489"
